"ensembl_gene_id_version","ensembl_gene_id","entrezgene_id","mgi_symbol","gene_biotype","chromosome_name","start_position","end_position"
"ENSMUSG00000028860.14","ENSMUSG00000028860",269589,"Sytl1","protein_coding","4",132980401,132990424
"ENSMUSG00000028861.14","ENSMUSG00000028861",66407,"Mrps15","protein_coding","4",125940718,125949325
"ENSMUSG00000028862.7","ENSMUSG00000028862",53608,"Map3k6","protein_coding","4",132968129,132980240
"ENSMUSG00000028863.14","ENSMUSG00000028863",70088,"Meaf6","protein_coding","4",124978927,125007031
"ENSMUSG00000028864.8","ENSMUSG00000028864",15234,"Hgf","protein_coding","5",16758493,16825150
"ENSMUSG00000028865.15","ENSMUSG00000028865",69655,"Cd164l2","protein_coding","4",132939442,132951866
"ENSMUSG00000028868.14","ENSMUSG00000028868",242687,"Wasf2","protein_coding","4",132857816,132927067
"ENSMUSG00000028869.14","ENSMUSG00000028869",230737,"Gnl2","protein_coding","4",124910378,124949173
"ENSMUSG00000028871.8","ENSMUSG00000028871",192199,"Rspo1","protein_coding","4",124880223,124902892
"ENSMUSG00000028873.17","ENSMUSG00000028873",52276,"Cdca8","protein_coding","4",124812258,124833104
"ENSMUSG00000028874.15","ENSMUSG00000028874",14191,"Fgr","protein_coding","4",132701406,132729221
"ENSMUSG00000028876.8","ENSMUSG00000028876",230735,"Epha10","protein_coding","4",124774692,124811593
"ENSMUSG00000028878.12","ENSMUSG00000028878",230789,"Fam76a","protein_coding","4",132626524,132649869
"ENSMUSG00000028879.5","ENSMUSG00000028879",100226,"Stx12","protein_coding","4",132580812,132611820
"ENSMUSG00000028882.14","ENSMUSG00000028882",100336,"Ppp1r8","protein_coding","4",132554240,132570480
"ENSMUSG00000028883.20","ENSMUSG00000028883",20346,"Sema3a","protein_coding","5",13175381,13652533
"ENSMUSG00000028884.15","ENSMUSG00000028884",19891,"Rpa2","protein_coding","4",132495643,132506063
"ENSMUSG00000028885.9","ENSMUSG00000028885",100340,"Smpdl3b","protein_coding","4",132460277,132484563
"ENSMUSG00000028886.16","ENSMUSG00000028886",14050,"Eya3","protein_coding","4",132366298,132452076
"ENSMUSG00000028889.18","ENSMUSG00000028889",230734,"Yrdc","protein_coding","4",124744472,124749035
"ENSMUSG00000028890.14","ENSMUSG00000028890",17764,"Mtf1","protein_coding","4",124695897,124743593
"ENSMUSG00000028893.9","ENSMUSG00000028893",230784,"Sesn2","protein_coding","4",132219343,132237812
"ENSMUSG00000028894.19","ENSMUSG00000028894",16330,"Inpp5b","protein_coding","4",124635643,124695304
"ENSMUSG00000028896.14","ENSMUSG00000028896",100088,"Rcc1","protein_coding","4",132059230,132080916
"ENSMUSG00000028898.16","ENSMUSG00000028898",71787,"Trnau1ap","protein_coding","4",132039074,132056849
"ENSMUSG00000028899.12","ENSMUSG00000028899",66464,"Taf12","protein_coding","4",132001686,132023077
"ENSMUSG00000028901.14","ENSMUSG00000028901",56809,"Gmeb1","protein_coding","4",131948336,131988913
"ENSMUSG00000028902.5","ENSMUSG00000028902",75062,"Sf3a3","protein_coding","4",124608569,124626253
"ENSMUSG00000028906.18","ENSMUSG00000028906",269587,"Epb41","protein_coding","4",131650724,131802632
"ENSMUSG00000028907.8","ENSMUSG00000028907",67205,"Utp11","protein_coding","4",124571953,124587393
"ENSMUSG00000028909.18","ENSMUSG00000028909",19273,"Ptpru","protein_coding","4",131495768,131565599
"ENSMUSG00000028910.13","ENSMUSG00000028910",26922,"Mecr","protein_coding","4",131570781,131595097
"ENSMUSG00000028911.17","ENSMUSG00000028911",57317,"Srsf4","protein_coding","4",131600928,131629017
"ENSMUSG00000028914.14","ENSMUSG00000028914",12371,"Casp9","protein_coding","4",141520923,141543287
"ENSMUSG00000028917.15","ENSMUSG00000028917",69582,"Plekhm2","protein_coding","4",141353045,141392210
"ENSMUSG00000028919.12","ENSMUSG00000028919",213649,"Arhgef19","protein_coding","4",140966810,140984875
"ENSMUSG00000028920.10","ENSMUSG00000028920",213499,"Fbxo42","protein_coding","4",140875224,140931373
"ENSMUSG00000028923.15","ENSMUSG00000028923",66147,"Necap2","protein_coding","4",140793823,140805668
"ENSMUSG00000028926.16","ENSMUSG00000028926",18647,"Cdk14","protein_coding","5",4853391,5470312
"ENSMUSG00000028927.7","ENSMUSG00000028927",18600,"Padi2","protein_coding","4",140633655,140679897
"ENSMUSG00000028931.13","ENSMUSG00000028931",16498,"Kcnab2","protein_coding","4",152475199,152562367
"ENSMUSG00000028932.9","ENSMUSG00000028932",19181,"Psmc2","protein_coding","5",21990281,22008785
"ENSMUSG00000028933.12","ENSMUSG00000028933",57434,"Xrcc2","protein_coding","5",25894810,25910823
"ENSMUSG00000028936.16","ENSMUSG00000028936",19934,"Rpl22","protein_coding","4",152410199,152418528
"ENSMUSG00000028937.15","ENSMUSG00000028937",70025,"Acot7","protein_coding","4",152262591,152356312
"ENSMUSG00000028943.19","ENSMUSG00000028943",56226,"Espn","protein_coding","4",152204788,152236828
"ENSMUSG00000028944.15","ENSMUSG00000028944",108099,"Prkag2","protein_coding","5",25067742,25305640
"ENSMUSG00000028945.10","ENSMUSG00000028945",19744,"Rheb","protein_coding","5",25007821,25047622
"ENSMUSG00000028946.8","ENSMUSG00000028946",15207,"Hes3","protein_coding","4",152370429,152376119
"ENSMUSG00000028948.17","ENSMUSG00000028948",74035,"Nol9","protein_coding","4",152123778,152145951
"ENSMUSG00000028949.14","ENSMUSG00000028949",66993,"Smarcd3","protein_coding","5",24795816,24829409
"ENSMUSG00000028950.4","ENSMUSG00000028950",110326,"Tas1r1","protein_coding","4",152112371,152123025
"ENSMUSG00000028952.13","ENSMUSG00000028952",100090,"Zbtb48","protein_coding","4",152104231,152112128
"ENSMUSG00000028953.11","ENSMUSG00000028953",27407,"Abcf2","protein_coding","5",24770343,24782465
"ENSMUSG00000028954.12","ENSMUSG00000028954",53312,"Nub1","protein_coding","5",24890530,24915376
"ENSMUSG00000028955.4","ENSMUSG00000028955",22319,"Vamp3","protein_coding","4",151131757,151142420
"ENSMUSG00000028957.13","ENSMUSG00000028957",18628,"Per3","protein_coding","4",151088109,151129122
"ENSMUSG00000028958.16","ENSMUSG00000028958",64295,"Tmub1","protein_coding","5",24650456,24652852
"ENSMUSG00000028959.15","ENSMUSG00000028959",66587,"Fastk","protein_coding","5",24643438,24650285
"ENSMUSG00000028960.21","ENSMUSG00000028960",63958,"Ube4b","protein_coding","4",149412873,149511206
"ENSMUSG00000028961.16","ENSMUSG00000028961",110208,"Pgd","protein_coding","4",149234448,149251228
"ENSMUSG00000028962.15","ENSMUSG00000028962",20535,"Slc4a2","protein_coding","5",24628835,24645948
"ENSMUSG00000028964.15","ENSMUSG00000028964",57320,"Park7","protein_coding","4",150981590,150998894
"ENSMUSG00000028965.14","ENSMUSG00000028965",21942,"Tnfrsf9","protein_coding","4",150999019,151030559
"ENSMUSG00000028967.11","ENSMUSG00000028967",74155,"Errfi1","protein_coding","4",150938376,150953349
"ENSMUSG00000028969.11","ENSMUSG00000028969",12568,"Cdk5","protein_coding","5",24623239,24628528
"ENSMUSG00000028970.10","ENSMUSG00000028970",18669,"Abcb1b","protein_coding","5",8848147,8916315
"ENSMUSG00000028971.5","ENSMUSG00000028971",12854,"Cort","protein_coding","4",149209491,149211220
"ENSMUSG00000028973.19","ENSMUSG00000028973",74610,"Abcb8","protein_coding","5",24598661,24615052
"ENSMUSG00000028974.14","ENSMUSG00000028974",13347,"Dffa","protein_coding","4",149188603,149205104
"ENSMUSG00000028975.17","ENSMUSG00000028975",56273,"Pex14","protein_coding","4",149044992,149184333
"ENSMUSG00000028976.11","ENSMUSG00000028976",56485,"Slc2a5","protein_coding","4",150203740,150228626
"ENSMUSG00000028977.18","ENSMUSG00000028977",69743,"Casz1","protein_coding","4",148888886,149039346
"ENSMUSG00000028978.13","ENSMUSG00000028978",18127,"Nos3","protein_coding","5",24569808,24589472
"ENSMUSG00000028979.18","ENSMUSG00000028979",17175,"Masp2","protein_coding","4",148687011,148699956
"ENSMUSG00000028980.15","ENSMUSG00000028980",100198,"H6pd","protein_coding","4",150063932,150093480
"ENSMUSG00000028982.10","ENSMUSG00000028982",70556,"Slc25a33","protein_coding","4",149828493,149858734
"ENSMUSG00000028986.13","ENSMUSG00000028986",52323,"Klhl7","protein_coding","5",24305603,24365790
"ENSMUSG00000028988.14","ENSMUSG00000028988",67087,"Ctnnbip1","protein_coding","4",149602693,149650894
"ENSMUSG00000028989.4","ENSMUSG00000028989",654812,"Angptl7","protein_coding","4",148579640,148584917
"ENSMUSG00000028990.14","ENSMUSG00000028990",69151,"Lzic","protein_coding","4",149569686,149581125
"ENSMUSG00000028991.16","ENSMUSG00000028991",56717,"Mtor","protein_coding","4",148533068,148642140
"ENSMUSG00000028992.14","ENSMUSG00000028992",66454,"Nmnat1","protein_coding","4",149552029,149569659
"ENSMUSG00000028995.15","ENSMUSG00000028995",84652,"Hycc1","protein_coding","5",24120274,24235688
"ENSMUSG00000028996.10","ENSMUSG00000028996",63954,"Rbp7","protein_coding","4",149534144,149539435
"ENSMUSG00000028998.7","ENSMUSG00000028998",66169,"Tomm7","protein_coding","5",24043942,24049159
"ENSMUSG00000028999.16","ENSMUSG00000028999",72772,"Rint1","protein_coding","5",23992709,24025367
"ENSMUSG00000029001.16","ENSMUSG00000029001",230903,"Fbxo44","protein_coding","4",148237257,148244939
"ENSMUSG00000029003.12","ENSMUSG00000029003",71890,"Mad2l2","protein_coding","4",148214841,148230156
"ENSMUSG00000029004.16","ENSMUSG00000029004",69188,"Kmt2e","protein_coding","5",23639439,23709233
"ENSMUSG00000029005.5","ENSMUSG00000029005",70433,"Draxin","protein_coding","4",148182894,148215155
"ENSMUSG00000029007.9","ENSMUSG00000029007",11610,"Agtrap","protein_coding","4",148161518,148172488
"ENSMUSG00000029009.18","ENSMUSG00000029009",17769,"Mthfr","protein_coding","4",148123534,148144008
"ENSMUSG00000029012.12","ENSMUSG00000029012",26429,"Orc5","protein_coding","5",22691483,22755427
"ENSMUSG00000029014.15","ENSMUSG00000029014",22791,"Dnajc2","protein_coding","5",21962265,21990249
"ENSMUSG00000029015.10","ENSMUSG00000029015",80979,"Slc26a5","protein_coding","5",22015653,22070602
"ENSMUSG00000029016.14","ENSMUSG00000029016",26372,"Clcn6","protein_coding","4",148088716,148123278
"ENSMUSG00000029017.14","ENSMUSG00000029017",73078,"Pmpcb","protein_coding","5",21942139,21962150
"ENSMUSG00000029020.14","ENSMUSG00000029020",170731,"Mfn2","protein_coding","4",147958056,147989161
"ENSMUSG00000029022.19","ENSMUSG00000029022",28010,"Miip","protein_coding","4",147945235,147953273
"ENSMUSG00000029026.18","ENSMUSG00000029026",22062,"Trp73","protein_coding","4",154140706,154224665
"ENSMUSG00000029027.10","ENSMUSG00000029027",13368,"Dffb","protein_coding","4",154048906,154059583
"ENSMUSG00000029028.15","ENSMUSG00000029028",72946,"Lrrc47","protein_coding","4",154096188,154105970
"ENSMUSG00000029029.15","ENSMUSG00000029029",59002,"Wrap73","protein_coding","4",154226829,154251877
"ENSMUSG00000029030.15","ENSMUSG00000029030",67808,"Tprgl","protein_coding","4",154241942,154245123
"ENSMUSG00000029032.13","ENSMUSG00000029032",230972,"Arhgef16","protein_coding","4",154362943,154386133
"ENSMUSG00000029033.17","ENSMUSG00000029033",140500,"Acap3","protein_coding","4",155976279,155991708
"ENSMUSG00000029034.10","ENSMUSG00000029034",71957,"Ints11","protein_coding","4",155954003,155973560
"ENSMUSG00000029036.19","ENSMUSG00000029036",108888,"Atad3a","protein_coding","4",155825098,155845550
"ENSMUSG00000029038.10","ENSMUSG00000029038",68991,"Ssu72","protein_coding","4",155789257,155818336
"ENSMUSG00000029047.14","ENSMUSG00000029047",668173,"Pex10","protein_coding","4",155151473,155156890
"ENSMUSG00000029048.4","ENSMUSG00000029048",67830,"Rer1","protein_coding","4",155158567,155170839
"ENSMUSG00000029049.15","ENSMUSG00000029049",76866,"Morn1","protein_coding","4",155171034,155229962
"ENSMUSG00000029050.16","ENSMUSG00000029050",20481,"Ski","protein_coding","4",155238532,155307049
"ENSMUSG00000029053.17","ENSMUSG00000029053",18762,"Prkcz","protein_coding","4",155344586,155445818
"ENSMUSG00000029054.9","ENSMUSG00000029054",14403,"Gabrd","protein_coding","4",155469437,155482569
"ENSMUSG00000029055.18","ENSMUSG00000029055",269615,"Plch2","protein_coding","4",155067572,155141241
"ENSMUSG00000029056.14","ENSMUSG00000029056",269614,"Pank4","protein_coding","4",155048580,155065395
"ENSMUSG00000029059.10","ENSMUSG00000029059",66469,"Prxl2b","protein_coding","4",154979961,154983592
"ENSMUSG00000029060.18","ENSMUSG00000029060",76580,"Mib2","protein_coding","4",155739134,155753655
"ENSMUSG00000029061.3","ENSMUSG00000029061",26561,"Mmp23","protein_coding","4",155735112,155737841
"ENSMUSG00000029062.15","ENSMUSG00000029062",12537,"Cdk11b","protein_coding","4",155709311,155734395
"ENSMUSG00000029063.17","ENSMUSG00000029063",192185,"Nadk","protein_coding","4",155646835,155675458
"ENSMUSG00000029064.16","ENSMUSG00000029064",14688,"Gnb1","protein_coding","4",155575818,155643726
"ENSMUSG00000029066.13","ENSMUSG00000029066",66448,"Mrpl20","protein_coding","4",155887335,155894432
"ENSMUSG00000029068.17","ENSMUSG00000029068",56036,"Ccnl2","protein_coding","4",155896946,155909000
"ENSMUSG00000029070.10","ENSMUSG00000029070",74761,"Mxra8","protein_coding","4",155924137,155928545
"ENSMUSG00000029071.17","ENSMUSG00000029071",13542,"Dvl1","protein_coding","4",155931859,155943760
"ENSMUSG00000029072.4","ENSMUSG00000029072",83771,"Tas1r3","protein_coding","4",155943725,155947819
"ENSMUSG00000029073.10","ENSMUSG00000029073",79554,"Cptp","protein_coding","4",155949180,155953897
"ENSMUSG00000029074.15","ENSMUSG00000029074",330010,"Ttll10","protein_coding","4",156119297,156143871
"ENSMUSG00000029075.7","ENSMUSG00000029075",22163,"Tnfrsf4","protein_coding","4",156098300,156101069
"ENSMUSG00000029076.15","ENSMUSG00000029076",20318,"Sdf4","protein_coding","4",156077329,156098067
"ENSMUSG00000029082.18","ENSMUSG00000029082",12182,"Bst1","protein_coding","5",43976227,44001328
"ENSMUSG00000029084.6","ENSMUSG00000029084",12494,"Cd38","protein_coding","5",44025895,44069717
"ENSMUSG00000029086.16","ENSMUSG00000029086",19126,"Prom1","protein_coding","5",44150962,44259374
"ENSMUSG00000029088.17","ENSMUSG00000029088",80334,"Kcnip4","protein_coding","5",48546844,49682249
"ENSMUSG00000029089.9","ENSMUSG00000029089",66768,"5730480H06Rik","protein_coding","5",48485294,48571636
"ENSMUSG00000029089.9","ENSMUSG00000029089",70592,"5730480H06Rik","protein_coding","5",48485294,48571636
"ENSMUSG00000029090.13","ENSMUSG00000029090",70693,"Adgra3","protein_coding","5",50117298,50216348
"ENSMUSG00000029093.15","ENSMUSG00000029093",81840,"Sorcs2","protein_coding","5",36174524,36555483
"ENSMUSG00000029094.13","ENSMUSG00000029094",70292,"Afap1","protein_coding","5",36050663,36161267
"ENSMUSG00000029095.18","ENSMUSG00000029095",231148,"Ablim2","protein_coding","5",35915224,36042317
"ENSMUSG00000029096.16","ENSMUSG00000029096",78558,"Htra3","protein_coding","5",35809367,35837126
"ENSMUSG00000029097.12","ENSMUSG00000029097",78890,"Trmt44","protein_coding","5",35713547,35732414
"ENSMUSG00000029098.18","ENSMUSG00000029098",80911,"Acox3","protein_coding","5",35740384,35772696
"ENSMUSG00000029101.17","ENSMUSG00000029101",71729,"Rgs12","protein_coding","5",35106789,35196988
"ENSMUSG00000029103.17","ENSMUSG00000029103",16976,"Lrpap1","protein_coding","5",35248845,35263110
"ENSMUSG00000029104.16","ENSMUSG00000029104",15194,"Htt","protein_coding","5",34919084,35069878
"ENSMUSG00000029106.15","ENSMUSG00000029106",11518,"Add1","protein_coding","5",34731008,34789652
"ENSMUSG00000029108.15","ENSMUSG00000029108",54216,"Pcdh7","protein_coding","5",57875309,58290572
"ENSMUSG00000029110.14","ENSMUSG00000029110",19822,"Rnf4","protein_coding","5",34493633,34512973
"ENSMUSG00000029111.8","ENSMUSG00000029111",24116,"Nelfa","protein_coding","5",34055260,34093757
"ENSMUSG00000029119.10","ENSMUSG00000029119",17160,"Man2b2","protein_coding","5",36964265,36987997
"ENSMUSG00000029120.11","ENSMUSG00000029120",269643,"Ppp2r2c","protein_coding","5",37025857,37112422
"ENSMUSG00000029121.17","ENSMUSG00000029121",12933,"Crmp1","protein_coding","5",37399284,37449477
"ENSMUSG00000029122.12","ENSMUSG00000029122",59056,"Evc","protein_coding","5",37446442,37494238
"ENSMUSG00000029123.9","ENSMUSG00000029123",64293,"Stk32b","protein_coding","5",37604169,37874515
"ENSMUSG00000029125.15","ENSMUSG00000029125",71116,"Stx18","protein_coding","5",38196086,38295109
"ENSMUSG00000029126.8","ENSMUSG00000029126",18196,"Nsg1","protein_coding","5",38294536,38317251
"ENSMUSG00000029127.16","ENSMUSG00000029127",75079,"Zbtb49","protein_coding","5",38347079,38377801
"ENSMUSG00000029128.13","ENSMUSG00000029128",100972,"Rab28","protein_coding","5",41782319,41865500
"ENSMUSG00000029130.13","ENSMUSG00000029130",56874,"Rnf32","protein_coding","5",29400990,29433455
"ENSMUSG00000029131.15","ENSMUSG00000029131",23950,"Dnajb6","protein_coding","5",29940686,30023132
"ENSMUSG00000029134.15","ENSMUSG00000029134",665270,"Plb1","protein_coding","5",32390052,32523864
"ENSMUSG00000029135.11","ENSMUSG00000029135",14284,"Fosl2","protein_coding","5",32293145,32315186
"ENSMUSG00000029136.10","ENSMUSG00000029136",71336,"Rbks","protein_coding","5",31781783,31854971
"ENSMUSG00000029141.17","ENSMUSG00000029141",20534,"Slc4a1ap","protein_coding","5",31684339,31714276
"ENSMUSG00000029145.13","ENSMUSG00000029145",13667,"Eif2b4","protein_coding","5",31344902,31350774
"ENSMUSG00000029146.15","ENSMUSG00000029146",266781,"Snx17","protein_coding","5",31350571,31356487
"ENSMUSG00000029147.12","ENSMUSG00000029147",14208,"Ppm1g","protein_coding","5",31360008,31378031
"ENSMUSG00000029148.16","ENSMUSG00000029148",192292,"Nrbp1","protein_coding","5",31398208,31408910
"ENSMUSG00000029149.15","ENSMUSG00000029149",69815,"Krtcap3","protein_coding","5",31409035,31410546
"ENSMUSG00000029151.15","ENSMUSG00000029151",22784,"Slc30a3","protein_coding","5",31243450,31265581
"ENSMUSG00000029152.14","ENSMUSG00000029152",68095,"Ociad1","protein_coding","5",73450127,73471412
"ENSMUSG00000029153.12","ENSMUSG00000029153",433904,"Ociad2","protein_coding","5",73479542,73498371
"ENSMUSG00000029154.14","ENSMUSG00000029154",231293,"Cwh43","protein_coding","5",73563418,73610778
"ENSMUSG00000029155.17","ENSMUSG00000029155",73472,"Spata18","protein_coding","5",73808722,73836855
"ENSMUSG00000029156.12","ENSMUSG00000029156",24051,"Sgcb","protein_coding","5",73790092,73805133
"ENSMUSG00000029161.9","ENSMUSG00000029161",68567,"Cgref1","protein_coding","5",31090487,31102935
"ENSMUSG00000029162.16","ENSMUSG00000029162",16548,"Khk","protein_coding","5",31078775,31088592
"ENSMUSG00000029163.10","ENSMUSG00000029163",100952,"Emilin1","protein_coding","5",31070746,31078621
"ENSMUSG00000029165.18","ENSMUSG00000029165",231093,"Agbl5","protein_coding","5",31046038,31064309
"ENSMUSG00000029166.15","ENSMUSG00000029166",100732,"Mapre3","protein_coding","5",30971985,31023450
"ENSMUSG00000029167.14","ENSMUSG00000029167",19017,"Ppargc1a","protein_coding","5",51611592,51725068
