"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensemblid","entrezgene","gene_symbol","gene_biotype","chromosome_name","chromosome_start","chromosome_end"
"1520","ENSMUSG00000071537.7",50.8530156624391,-0.270969768840269,0.0861926530088617,-3.1437687480441,0.00166787186563177,0.0174101259767492,"ENSMUSG00000071537",74253,"Klrg2","protein_coding","6",38602628,38614177
"1521","ENSMUSG00000042436.13",115.554765204016,-0.399601014102369,0.127103567421578,-3.14390085352183,0.00166711912856742,0.0174101259767492,"ENSMUSG00000042436",76293,"Mfap4","protein_coding","11",61376257,61379726
"1522","ENSMUSG00000020948.10",1134.97121275845,-0.0876935846247679,0.0278975501854347,-3.14341524764252,0.00166988764920619,0.0174197149845248,"ENSMUSG00000020948",66689,"Klhl28","protein_coding","12",64985607,65012308
"1523","ENSMUSG00000037652.16",4106.82925293328,-0.0901976760885043,0.0286981934299211,-3.14297401015017,0.00167240688536436,0.0174345398023177,"ENSMUSG00000037652",241915,"Phc3","protein_coding","3",30953520,31023564
"1524","ENSMUSG00000033769.17",5912.54974166361,-0.0598875802641607,0.0190620258821229,-3.14172169498131,0.00167957600932758,0.0174879608168579,"ENSMUSG00000033769",75914,"Exoc6b","protein_coding","6",84595469,85046495
"1525","ENSMUSG00000070332.5",5.82563176014643,0.54820685851684,0.174494027329822,3.14169411357925,0.00167973422218985,0.0174879608168579,"ENSMUSG00000070332",432613,"Trim80","protein_coding","11",115331371,115339096
"1526","ENSMUSG00000026483.14",347.098658615843,-0.204141808446385,0.0649961295582752,-3.14083022841155,0.00168469659870373,0.0175281309945079,"ENSMUSG00000026483",63913,"Niban1","protein_coding","1",151446937,151597690
"1527","ENSMUSG00000023911.13",675.735468663202,0.133671113476597,0.0425678136350727,3.14019213254735,0.00168837063949637,0.0175548530735324,"ENSMUSG00000023911",76917,"Flywch2","protein_coding","17",23995890,24005055
"1528","ENSMUSG00000025026.16",7405.56886297985,-0.0682221422032381,0.0217284363308485,-3.13976308117401,0.0016908451823977,0.0175690765451102,"ENSMUSG00000025026",27360,"Add3","protein_coding","19",53128874,53235830
"1529","ENSMUSG00000057265.14",100.927371841312,0.193258457434112,0.0615622823118507,3.1392347745514,0.00169389676038931,0.0175892732928065,"ENSMUSG00000057265",72873,"Bbof1","protein_coding","12",84455845,84489661
"1530","ENSMUSG00000027959.15",231.063262910879,-0.110131257753975,0.0350865220369698,-3.13884794958965,0.00169613433085038,0.0176009965822951,"ENSMUSG00000027959",72776,"Sass6","protein_coding","3",116388631,116424653
"1531","ENSMUSG00000074657.6",81617.4896728794,0.171167287414584,0.0545415044039502,3.13829420888118,0.00169934214929123,0.0176112632534575,"ENSMUSG00000074657",16572,"Kif5a","protein_coding","10",127061565,127099217
"1532","ENSMUSG00000021754.18",601.328184914572,-0.107978850712689,0.0344060639246636,-3.13836685734009,0.00169892097917105,0.0176112632534575,"ENSMUSG00000021754",26401,"Map3k1","protein_coding","13",111882962,111945527
"1533","ENSMUSG00000028402.19",4106.69500058661,-0.110395945764947,0.0351858382180633,-3.13751075306976,0.00170389024011074,0.0176468788925233,"ENSMUSG00000028402",17475,"Mpdz","protein_coding","4",81196737,81361052
"1534","ENSMUSG00000027296.8",337.336223144618,0.17578565304852,0.0560382051736191,3.13688942220573,0.00170750512613666,0.0176612761483204,"ENSMUSG00000027296",228550,"Itpka","protein_coding","2",119572818,119581744
"1535","ENSMUSG00000033436.14",4765.14879446844,0.093708950653794,0.0298724376951706,3.13697032729752,0.00170703402341144,0.0176612761483204,"ENSMUSG00000033436",67416,"Armcx2","protein_coding","X",133704894,133709970
"1536","ENSMUSG00000034127.16",93.938978165156,-0.438296635608043,0.139743446984824,-3.13643784424211,0.00171013681918403,0.01767698064986,"ENSMUSG00000034127",216350,"Tspan8","protein_coding","10",115652737,115685798
"1537","ENSMUSG00000037621.9",110.255565245691,-0.275374175773691,0.0878201121849929,-3.13566185378602,0.00171466782868482,0.0176933092082564,"ENSMUSG00000037621",71093,"Atoh8","protein_coding","6",72183161,72212561
"1538","ENSMUSG00000063801.8",4220.27678021253,0.0399892724453251,0.012751868867261,3.13595386382878,0.00171296148751777,0.0176933092082564,"ENSMUSG00000063801",11778,"Ap3s2","protein_coding","7",79525073,79570397
"1539","ENSMUSG00000033862.8",843.466976873241,0.114928589252206,0.0366551098682636,3.13540430420896,0.00171617409968602,0.0176933092082564,"ENSMUSG00000033862",234854,"Cdk10","protein_coding","8",123951581,123958989
"1540","ENSMUSG00000045980.14",1441.52982428544,-0.0814623828129829,0.0259804189395428,-3.13552999289766,0.00171543886118526,0.0176933092082564,"ENSMUSG00000045980",320534,"Tmem104","protein_coding","11",115078313,115137849
"1541","ENSMUSG00000046110.16",17.9261105068916,0.398078374874289,0.126976385442693,3.13505832983371,0.001718199435859,0.0177000095020157,"ENSMUSG00000046110",574418,"Serinc4","protein_coding","2",121269540,121287262
"1542","ENSMUSG00000035187.11",40.3735995801431,-0.358891090414828,0.114482011103514,-3.1349125242945,0.00171905364061902,0.0177000095020157,"ENSMUSG00000035187",18096,"Nkx6-1","protein_coding","5",101806005,101812862
"1543","ENSMUSG00000027210.21",303.425879752649,0.419138368779653,0.133726199246396,3.13430256106639,0.00172263135886024,0.0177197893927095,"ENSMUSG00000027210",17536,"Meis2","protein_coding","2",115693545,115896320
"1544","ENSMUSG00000054675.6",1251.3764898509,-0.101131334752197,0.0322721022954501,-3.13370767811601,0.00172612721880972,0.0177197893927095,"ENSMUSG00000054675",231633,"Tmem119","protein_coding","5",113931790,113938577
"1545","ENSMUSG00000034235.18",3347.61135473508,-0.108828283540813,0.0347278472430049,-3.13374689710242,0.00172589654571194,0.0177197893927095,"ENSMUSG00000034235",78787,"Usp54","protein_coding","14",20598980,20691131
"1546","ENSMUSG00000047656.10",348.181883305511,0.106322510984272,0.0339262029741651,3.13393488405517,0.00172479126221895,0.0177197893927095,"ENSMUSG00000047656",107328,"Trpt1","protein_coding","19",6973499,6976414
"1547","ENSMUSG00000033417.17",3434.18565569933,-0.0621727866950394,0.0198404688462738,-3.13363495473626,0.00172655502869066,0.0177197893927095,"ENSMUSG00000033417",78832,"Cacul1","protein_coding","19",60513134,60569463
"1548","ENSMUSG00000037805.16",5474.62303395421,0.0858790928719263,0.0274075563118144,3.13340933773461,0.00172788288656675,0.0177219616214601,"ENSMUSG00000037805",19896,"Rpl10a","protein_coding","17",28547445,28550007
"1549","ENSMUSG00000021109.14",4612.83198500778,-0.0564923474569865,0.0180355900274707,-3.13227054789673,0.00173459952302269,0.01777936515625,"ENSMUSG00000021109",15251,"Hif1a","protein_coding","12",73948149,73994304
"1550","ENSMUSG00000028140.14",1860.37949653312,0.0679858320493313,0.0217095099020744,3.13161523940414,0.00173847543803151,0.0178075964707266,"ENSMUSG00000028140",78523,"Mrpl9","protein_coding","3",94350625,94358437
"1551","ENSMUSG00000035215.10",772.753693446049,0.136621411919246,0.0436330899925986,3.13114225791529,0.00174127790067944,0.0178248028556335,"ENSMUSG00000035215",66094,"Lsm7","protein_coding","10",80688655,80691043
"1552","ENSMUSG00000029038.10",2291.68009640607,0.0743174232410984,0.0237372295539429,3.13083812380935,0.00174308211936296,0.01783177500588,"ENSMUSG00000029038",68991,"Ssu72","protein_coding","4",155789257,155818336
"1553","ENSMUSG00000027355.16",6.2562877236691,0.500831770461455,0.160000171316611,3.13019521379387,0.00174690172148901,0.0178487922262195,"ENSMUSG00000027355",67356,"Tmco5","protein_coding","2",116709172,116722975
"1554","ENSMUSG00000029843.5",1562.72274631924,-0.378670062431322,0.120983722615379,-3.12992569781605,0.00174850523492775,0.0178487922262195,"ENSMUSG00000029843",243755,"Slc13a4","protein_coding","6",35244892,35285066
"1555","ENSMUSG00000019779.16",45.8077388022259,-0.33502908884638,0.1070466303932,-3.12974904128941,0.00174955700549514,0.0178487922262195,"ENSMUSG00000019779",14302,"Frk","protein_coding","10",34359395,34487274
"1556","ENSMUSG00000025436.13",261.008712369423,0.0937748316749004,0.0299605536802686,3.12994321385517,0.00174840098031983,0.0178487922262195,"ENSMUSG00000025436",68876,"Atp23","protein_coding","10",126704296,126737224
"1557","ENSMUSG00000020459.15",705.105550083436,0.0837069344636467,0.0267483475982809,3.12942450579738,0.00175149072799962,0.0178487922262195,"ENSMUSG00000020459",76784,"Mtif2","protein_coding","11",29476408,29495279
"1558","ENSMUSG00000034714.10",3995.74674876477,-0.168517258933549,0.0538462084496513,-3.12960306371656,0.00175042655984308,0.0178487922262195,"ENSMUSG00000034714",117160,"Ttyh2","protein_coding","11",114566257,114611803
"1559","ENSMUSG00000031516.12",1913.49026711124,0.0598207004438973,0.0191204976585749,3.12861628981032,0.00175631497130796,0.0178864738931728,"ENSMUSG00000031516",22428,"Dctn6","protein_coding","8",34557574,34575950
"1560","ENSMUSG00000039005.14",112.438378444107,-0.208865230149498,0.0667696618641888,-3.12814569249032,0.00175912959253397,0.017903654192732,"ENSMUSG00000039005",21898,"Tlr4","protein_coding","4",66745821,66848521
"1561","ENSMUSG00000036634.16",13340.9819722194,-0.223487489718445,0.0714576932260706,-3.12754973787634,0.00176269992109613,0.0179055576757794,"ENSMUSG00000036634",17136,"Mag","protein_coding","7",30598601,30614298
"1562","ENSMUSG00000015533.10",57.8190105625306,0.397417650154988,0.127066032888758,3.12764663474553,0.00176211896456837,0.0179055576757794,"ENSMUSG00000015533",16398,"Itga2","protein_coding","13",114969617,115068636
"1563","ENSMUSG00000044279.16",16.5402005524755,0.429670651982806,0.137369000617138,3.127857450025,0.00176085560494331,0.0179055576757794,"ENSMUSG00000044279",224912,"Crb3","protein_coding","17",57366105,57372918
"1564","ENSMUSG00000013593.13",7254.32500308008,0.0572691084750776,0.0183177800258191,3.12642189142768,0.00176947502203787,0.0179514088976967,"ENSMUSG00000013593",226646,"Ndufs2","protein_coding","1",171062422,171078957
"1565","ENSMUSG00000029924.13",2456.64038636786,-0.0436081707379378,0.0139481905020145,-3.12643928484053,0.00176937035634663,0.0179514088976967,"ENSMUSG00000029924",72144,"Slc37a3","protein_coding","6",39311707,39354609
"1566","ENSMUSG00000029346.13",454.198987345649,0.104061186689628,0.0332946506514064,3.12546263900301,0.0017752561899184,0.0179985584465737,"ENSMUSG00000029346",70118,"Srrd","protein_coding","5",112485258,112490906
"1567","ENSMUSG00000056579.19",5440.727576546,-0.0746006601492401,0.0238720155829739,-3.12502561377545,0.00177789578153562,0.0180138170538871,"ENSMUSG00000056579",NA,"Tug1","protein_coding","11",3589785,3599673
"1568","ENSMUSG00000079562.8",5457.67629710042,0.0486541681041121,0.0155703060199104,3.12480487165094,0.0017792304143263,0.0180158426583283,"ENSMUSG00000079562",59003,"Maea","protein_coding","5",33492853,33530640
"1569","ENSMUSG00000033430.11",4721.10070963181,0.0532014477904454,0.0170290870512777,3.12415149621622,0.00178318619806128,0.018044389589942,"ENSMUSG00000033430",57321,"Terf2ip","protein_coding","8",112738030,112747160
"1570","ENSMUSG00000054404.14",295.324438863903,-0.141419547399049,0.0452752764475481,-3.12354906463984,0.00178684071012239,0.0180698534742759,"ENSMUSG00000054404",327978,"Slfn5","protein_coding","11",82842175,82855666
"1571","ENSMUSG00000039234.12",772.27160391472,-0.0887791598354114,0.0284271628322987,-3.12303976162339,0.00178993564821342,0.0180819124777331,"ENSMUSG00000039234",69608,"Sec24d","protein_coding","3",123061104,123159290
"1572","ENSMUSG00000039747.12",2653.07067242452,0.0797620092948774,0.0255406695430208,3.12294120404815,0.00179053513267158,0.0180819124777331,"ENSMUSG00000039747",269717,"Orai2","protein_coding","5",136176313,136199567
"1573","ENSMUSG00000032531.16",2178.90862809866,-0.0948803547337993,0.0303853923791185,-3.12256473604083,0.00179282672911786,0.0180819124777331,"ENSMUSG00000032531",56332,"Amotl2","protein_coding","9",102593871,102610617
"1574","ENSMUSG00000048277.16",315.184174086644,-0.137595399792081,0.0440635740211448,-3.1226563629644,0.00179226873927393,0.0180819124777331,"ENSMUSG00000048277",20973,"Syngr2","protein_coding","11",117700494,117705109
"1575","ENSMUSG00000002372.10",3499.14678574988,0.0687620669404617,0.0220220648940516,3.12241687013806,0.00179372753999053,0.0180819124777331,"ENSMUSG00000002372",71810,"Ranbp3","protein_coding","17",56980294,57018764
"1576","ENSMUSG00000003233.13",1886.93742484432,-0.0789238167609603,0.0252796062803829,-3.12203504617892,0.0017960555664511,0.018093892276995,"ENSMUSG00000003233",13544,"Dvl3","protein_coding","16",20335732,20352760
"1577","ENSMUSG00000036622.16",8157.94359577058,0.0747155205242411,0.0239368261041287,3.12136288241464,0.00180016057821161,0.018123747305178,"ENSMUSG00000036622",74772,"Atp13a2","protein_coding","4",140714184,140734641
"1578","ENSMUSG00000020153.15",3280.40762185957,0.0782895565487779,0.0250840648209085,3.1210873161004,0.00180184599674304,0.0181292198290806,"ENSMUSG00000020153",75406,"Ndufs7","protein_coding","10",80084955,80092628
"1579","ENSMUSG00000030688.16",1617.77016665214,0.0655467788186404,0.0210045725850217,3.12059569664282,0.00180485644153249,0.0181480086904442,"ENSMUSG00000030688",56018,"Stard10","protein_coding","7",100966293,100995833
"1580","ENSMUSG00000060671.13",3399.0630923847,0.112588084932935,0.0360819267624897,3.12034569755792,0.0018063890899669,0.018151923785699,"ENSMUSG00000060671",54667,"Atp8b2","protein_coding","3",89846788,89870815
"1581","ENSMUSG00000032216.16",31602.2489813027,-0.0513745218300743,0.0164671332113773,-3.11982183969819,0.00180960454143407,0.0181727332728328,"ENSMUSG00000032216",17999,"Nedd4","protein_coding","9",72569628,72657134
"1582","ENSMUSG00000021262.16",7244.16261727473,0.0595779697510109,0.0191001430708874,3.11924206692567,0.00181316933170119,0.0181960406224737,"ENSMUSG00000021262",14026,"Evl","protein_coding","12",108520979,108654775
"1583","ENSMUSG00000022500.16",1061.5225469442,-0.192633769626395,0.061759966761789,-3.1190717826872,0.00181421756662946,0.0181960406224737,"ENSMUSG00000022500",56722,"Litaf","protein_coding","16",10777139,10884021
"1584","ENSMUSG00000041153.10",589.254902636266,-0.085614000477911,0.0274768096469965,-3.11586394409766,0.00183406871977922,0.0183835284494537,"ENSMUSG00000041153",209212,"Osgin2","protein_coding","4",15997121,16013888
"1585","ENSMUSG00000060470.8",9.64028333196987,0.484119372913677,0.15546162632872,3.11407634376613,0.00184521738422248,0.0184830910815082,"ENSMUSG00000060470",54672,"Adgrg3","protein_coding","8",95744320,95771878
"1586","ENSMUSG00000061665.8",1163.60319548995,-0.0864053598433663,0.0277482905830273,-3.11389847907307,0.00184633006583561,0.0184830910815082,"ENSMUSG00000061665",12488,"Cd2ap","protein_coding","17",43103842,43187556
"1587","ENSMUSG00000052544.10",606.349900132798,-0.133943861862325,0.0430184800997747,-3.11363538534283,0.0018479770515473,0.0184879216429846,"ENSMUSG00000052544",20447,"St6galnac3","protein_coding","3",152903903,153430811
"1588","ENSMUSG00000022231.11",6545.55357538968,-0.104344516441454,0.0335171468316057,-3.11316822299028,0.00185090484829394,0.0185055518113117,"ENSMUSG00000022231",20356,"Sema5a","protein_coding","15",32244956,32696487
"1589","ENSMUSG00000026814.17",1213.15095339667,-0.131604688484623,0.0422918755349561,-3.11181963012839,0.00185938066561412,0.0185288332037118,"ENSMUSG00000026814",13805,"Eng","protein_coding","2",32536607,32572681
"1590","ENSMUSG00000038765.15",11.5922612782586,0.515197559214706,0.165567716051947,3.11170300285511,0.00186011533298267,0.0185288332037118,"ENSMUSG00000038765",16917,"Lmx1b","protein_coding","2",33450977,33530620
"1591","ENSMUSG00000039202.13",4557.26203978455,-0.0942866378652115,0.0302947805858979,-3.11230634590242,0.00185631758532867,0.0185288332037118,"ENSMUSG00000039202",54608,"Abhd2","protein_coding","7",78922947,79015256
"1592","ENSMUSG00000052566.9",396.618420120232,0.143361421250539,0.0460583185035919,3.11260649342548,0.00185443095886342,0.0185288332037118,"ENSMUSG00000052566",170833,"Hook2","protein_coding","8",85717232,85729978
"1593","ENSMUSG00000054836.13",579.245215070354,0.0755621190799898,0.0242814576749531,3.11192680816416,0.00185870575665801,0.0185288332037118,"ENSMUSG00000054836",72341,"Elp6","protein_coding","9",110134241,110151170
"1594","ENSMUSG00000021194.7",17845.1760323868,0.316889831395929,0.101844755984902,3.11149875446613,0.00186140259242428,0.0185288332037118,"ENSMUSG00000021194",12652,"Chga","protein_coding","12",102521228,102531287
"1595","ENSMUSG00000024491.17",1806.9833668707,-0.0704390914557092,0.022637096358661,-3.11166637008898,0.00186034614791307,0.0185288332037118,"ENSMUSG00000024491",225432,"Rbm27","protein_coding","18",42408418,42474607
"1596","ENSMUSG00000037926.16",2180.014079158,-0.0819150959542092,0.0263287982971216,-3.11123565267939,0.00186306197686341,0.0185337312071807,"ENSMUSG00000037926",237860,"Ssh2","protein_coding","11",77107113,77351046
"1597","ENSMUSG00000032977.10",1875.49397521554,0.0617379750118618,0.0198533234071682,3.10970479580113,0.00187274408727516,0.0186183831394287,"ENSMUSG00000032977",108707,"Fam207a","protein_coding","10",77322495,77351619
"1598","ENSMUSG00000018363.17",2020.63713565818,-0.069744937582975,0.0224344072531034,-3.10883799139944,0.00187824678224592,0.0186614043565197,"ENSMUSG00000018363",66313,"Smurf2","protein_coding","11",106710892,106811541
"1599","ENSMUSG00000026510.11",2436.15284191497,-0.0815603327601504,0.0262489162299232,-3.10718858050122,0.0018887587017894,0.0186840011889784,"ENSMUSG00000026510",209456,"Trp53bp2","protein_coding","1",182236737,182289997
